Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,4224,14850,0.0046655,3.9412E-4,5,100,7.33279,6.32093,6.15087,6.46193,6.31238,6.55608,6.12337
2,4224,15000,0.0078234,6.0343E-4,5,100,7.33279,6.2063,6.24067,6.09509,6.22632,6.09083,6.3786
2,4224,15150,0.003558,3.4016E-4,5,100,7.33279,6.38121,6.36636,6.44578,6.27568,6.3827,6.43553
2,4224,15300,0.0042071,4.5515E-4,5,100,7.33279,6.34741,6.25618,6.17824,6.37603,6.44987,6.47672
3,6095,150,25.58557,2.85581,5,100,1.9616E-4,2.6387E-9,1.3193E-8,6.5376E-14,2.2891E-13,6.7585E-14,5.5253E-14
3,6095,300,30.45541,3.00931,5,100,6.5733E-4,5.2416E-11,6.3096E-14,2.616E-10,1.5712E-16,8.7694E-19,4.2087E-13
3,6095,450,26.29278,2.55273,5,100,7.6159E-4,3.5349E-6,3.0572E-12,5.4891E-14,1.7675E-5,7.7676E-13,3.9224E-13
3,6095,600,23.02997,2.48305,5,100,7.6159E-4,1.2975E-10,4.1739E-14,6.8082E-13,1.2253E-11,6.3579E-10,4.5305E-20
3,6095,750,23.90257,2.74741,5,100,0.0056988,1.614E-12,6.7165E-15,1.3895E-13,6.0388E-13,1.888E-17,7.3205E-12
3,6095,900,19.71997,2.69255,5,100,0.0056988,5.3019E-11,4.3223E-16,1.1064E-15,1.1753E-14,1.7851E-13,2.649E-10
3,6095,1050,24.04925,2.83856,5,100,0.0056988,5.2512E-14,1.7686E-16,4.797E-14,1.8263E-20,8.195E-15,2.0622E-13
3,6095,1200,26.18029,2.74881,5,100,0.0056988,2.0653E-12,9.376E-12,1.9379E-15,3.9951E-15,6.6201E-16,9.4383E-13
3,6095,1350,26.00594,2.67179,5,100,0.0056988,1.9838E-8,3.8474E-10,2.6946E-13,3.6679E-22,9.8803E-8,2.4545E-12
3,6095,1500,33.35639,2.88279,5,100,0.0056988,3.906E-8,3.5496E-14,1.9373E-7,1.5646E-9,4.438E-17,4.1167E-12
